sound.files,selec.file,channel,selec,start,end,Year,Country,Region,site,full_site_nm,Latitude,Longitude,Individual,OLDCall_Type_DONTUSE,Call_Type,site_year,Visual_Quality_Score,Cable_Overlaps,Overlapping_Signal,sampling_rate,bit,bottom.freq,top.freq,wavdur
2016_06_23_PM_CUAJ_AT_B1_SC4.wav,NA,1,1,0.037927723,0.33381387,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B1,Short,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.295886147
2016_06_23_PM_CUAJ_AT_B1_SC7.wav,NA,1,1,0.013344513,0.27128542,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B1,Short,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.257940907
2016_06_23_PM_CUAJ_AT_B1_SC8.wav,NA,1,1,0.032055593,0.331854346,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B1,Short,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.299798753
2016_06_23_PM_CUAJ_AT_B2_AC1.wav,NA,1,1,0.020935021,0.211057891,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,South,South,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.19012287
2016_06_23_PM_CUAJ_AT_B2_AC5.wav,NA,1,1,0.04642398,0.270025554,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,South,South,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.223601574
2016_06_23_PM_CUAJ_AT_B2_AC6.wav,NA,1,1,0.04534498,0.326966665,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,South,South,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.281621685
2016_06_23_PM_CUAJ_AT_B2_C2.wav,NA,1,1,0.013079341,0.369211744,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,North,North,CUAJ-2016,M,N,Y,22050,16,0.5,2.5,0.356132403
2016_06_23_PM_CUAJ_AT_B2_SC11.wav,NA,1,1,0.014452794,0.292319571,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,Short,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.277866777
2016_06_23_PM_CUAJ_AT_B2_SC4.wav,NA,1,1,0.007123754,0.277325739,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,Short,North,CUAJ-2016,H,N,Y,22050,16,0.5,2.5,0.270201985
2016_06_23_PM_CUAJ_AT_B2_SC5.wav,NA,1,1,0.005902871,0.326041389,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,Short,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.320138518
2016_06_23_PM_CUAJ_AT_B2_SC7.wav,NA,1,1,0.004648027,0.436968584,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B2,Short,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.432320557
2016_06_23_PM_CUAJ_AT_B3_AC3.wav,NA,1,1,0.102972658,0.322857501,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B3,South,South,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.219884843
2016_06_23_PM_CUAJ_AT_B3_AC4.wav,NA,1,1,0.096657813,0.3225846,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B3,South,South,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.225926787
2016_06_23_PM_CUAJ_AT_B3_AC5.wav,NA,1,1,0.112285921,0.337981134,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B3,South,South,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.225695213
2016_06_23_PM_CUAJ_AT_B3_AC6.wav,NA,1,1,0.095817864,0.31664636,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B3,South,South,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.220828496
2016_06_23_PM_CUAJ_AT_B3_AC7.wav,NA,1,1,0.033931808,0.233241089,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B3,South,South,CUAJ-2016,M,N,Y,22050,16,0.5,2.5,0.199309281
2016_06_23_PM_CUAJ_AT_B4_C1.wav,NA,1,1,0.096073792,0.457579726,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.361505934
2016_06_23_PM_CUAJ_AT_B4_C10.wav,NA,1,1,0.080294516,0.574558514,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.494263998
2016_06_23_PM_CUAJ_AT_B4_C2.wav,NA,1,1,0.051780989,0.400446381,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.348665392
2016_06_23_PM_CUAJ_AT_B4_C3.wav,NA,1,1,0.095433468,0.464887119,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,Y,22050,16,0.5,2.5,0.369453651
2016_06_23_PM_CUAJ_AT_B4_C4.wav,NA,1,1,0.157389489,0.544493867,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.387104378
2016_06_23_PM_CUAJ_AT_B4_C7.wav,NA,1,1,0.005022017,0.43414172,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.429119703
2016_06_23_PM_CUAJ_AT_B4_C8.wav,NA,1,1,0.054014108,0.440588036,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.386573928
2016_06_23_PM_CUAJ_AT_B4_C9.wav,NA,1,1,0.091585661,0.404831487,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B4,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.313245826
2016_06_23_PM_CUAJ_MD_B5_C1.wav,NA,1,1,0.032823983,0.423484114,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.390660131
2016_06_23_PM_CUAJ_MD_B5_C10.wav,NA,1,1,0.031099148,0.418593062,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.387493914
2016_06_23_PM_CUAJ_MD_B5_C11.wav,NA,1,1,0.032046286,0.56666386,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.534617574
2016_06_23_PM_CUAJ_MD_B5_C12.wav,NA,1,1,0.034974158,0.348132959,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.313158801
2016_06_23_PM_CUAJ_MD_B5_C2.wav,NA,1,1,0.018459592,0.418354979,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.399895387
2016_06_23_PM_CUAJ_MD_B5_C4.wav,NA,1,1,0.025931032,0.414401281,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.388470249
2016_06_23_PM_CUAJ_MD_B5_C5.wav,NA,1,1,0.014156125,0.382254271,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.368098146
2016_06_23_PM_CUAJ_MD_B5_C6.wav,NA,1,1,0.015696562,0.439691368,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.423994806
2016_06_23_PM_CUAJ_MD_B5_C7.wav,NA,1,1,0.008518371,0.420211785,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.411693414
2016_06_23_PM_CUAJ_MD_B5_C8.wav,NA,1,1,0.028367129,0.421406202,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.393039073
2016_06_23_PM_CUAJ_MD_B5_C9.wav,NA,1,1,0.024980347,0.402004874,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B5,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.377024527
2016_06_23_PM_CUAJ_MD_B6_C1.wav,NA,1,1,0.007576704,0.403288706,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.395712002
2016_06_23_PM_CUAJ_MD_B6_C10.wav,NA,1,1,0.04969342,0.392982985,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.343289565
2016_06_23_PM_CUAJ_MD_B6_C11.wav,NA,1,1,0.028290176,0.395897366,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.36760719
2016_06_23_PM_CUAJ_MD_B6_C12.wav,NA,1,1,0.011062096,0.383986188,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.372924092
2016_06_23_PM_CUAJ_MD_B6_C2.wav,NA,1,1,0.010832871,0.395160625,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.384327754
2016_06_23_PM_CUAJ_MD_B6_C3.wav,NA,1,1,0.035924302,0.389832253,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.353907951
2016_06_23_PM_CUAJ_MD_B6_C4.wav,NA,1,1,0.004275649,0.41407417,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.409798521
2016_06_23_PM_CUAJ_MD_B6_C5.wav,NA,1,1,0.037809005,0.400398525,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.36258952
2016_06_23_PM_CUAJ_MD_B6_C6.wav,NA,1,1,0.018085663,0.438465403,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.42037974
2016_06_23_PM_CUAJ_MD_B6_C8.wav,NA,1,1,0.03677151,0.367618328,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.330846818
2016_06_23_PM_CUAJ_MD_B6_C9.wav,NA,1,1,0.022877126,0.361193784,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B6,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.338316658
2016_06_23_PM_CUAJ_MD_B7_C10.wav,NA,1,1,0.052357683,0.384668642,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B7,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.332310959
2016_06_23_PM_CUAJ_MD_B7_C2.wav,NA,1,1,0.054713844,0.368876368,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B7,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.314162524
2016_06_23_PM_CUAJ_MD_B7_C3.wav,NA,1,1,0.042405157,0.353297714,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B7,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.310892557
2016_06_23_PM_CUAJ_MD_B7_C4.wav,NA,1,1,0.031896199,0.348694867,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B7,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.316798668
2016_06_23_PM_CUAJ_MD_B7_C8.wav,NA,1,1,0.039037919,0.382581456,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B7,North,North,CUAJ-2016,H,N,Y,22050,16,0.5,2.5,0.343543537
2016_06_23_PM_CUAJ_MD_B7_C9.wav,NA,1,1,0.049975749,0.375200539,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B7,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.32522479
2016_06_23_PM_CUAJ_MD_B8_AC2.wav,NA,1,1,0.023950994,0.302435162,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,South,South,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.278484168
2016_06_23_PM_CUAJ_MD_B8_AC3.wav,NA,1,1,0.043155868,0.333301218,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,South,South,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.29014535
2016_06_23_PM_CUAJ_MD_B8_C1.wav,NA,1,1,0.033968015,0.408139421,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,M,N,Y,22050,16,0.5,2.5,0.374171406
2016_06_23_PM_CUAJ_MD_B8_C2.wav,NA,1,1,0.010865568,0.370302145,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,M,N,Y,22050,16,0.5,2.5,0.359436577
2016_06_23_PM_CUAJ_MD_B8_C4.wav,NA,1,1,0.008220619,0.273131688,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,H,N,N,22050,16,0.5,2.5,0.264911069
2016_06_23_PM_CUAJ_MD_B8_C5.wav,NA,1,1,0.013682477,0.38226739,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,M,N,Y,22050,16,0.5,2.5,0.368584913
2016_06_23_PM_CUAJ_MD_B8_C6.wav,NA,1,1,0.031211405,0.416762333,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.385550928
2016_06_23_PM_CUAJ_MD_B8_C7.wav,NA,1,1,0.01379877,0.449685935,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.435887165
2016_06_23_PM_CUAJ_MD_B8_C8.wav,NA,1,1,0.031963738,0.480101952,2016,Costa_Rica,Southern,CUAJ,Cuajiniquil,10 56 58.4,085 41 59.6,B8,North,North,CUAJ-2016,M,N,NA,22050,16,0.5,2.5,0.448138214
2016_06_24_PM_MURC_AT_B1_AC1.wav,NA,1,1,0.029930569,0.31265106,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.282720491
2016_06_24_PM_MURC_AT_B1_AC3.wav,NA,1,1,0.038219169,0.362995398,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.324776229
2016_06_24_PM_MURC_AT_B1_AC5.wav,NA,1,1,0.038065962,0.336115441,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.302055472
2016_06_24_PM_MURC_AT_B1_AC7.wav,NA,1,1,0.035618414,0.359380108,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.323761694
2016_06_24_PM_MURC_AT_B1_AC9.wav,NA,1,1,0.028687361,0.324958114,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.296270753
2016_06_24_PM_MURC_AT_B1_C11.wav,NA,1,1,0.019818225,0.343151633,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.323333408
2016_06_24_PM_MURC_AT_B1_C12.wav,NA,1,1,0.02206657,0.337026503,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.314959933
2016_06_24_PM_MURC_AT_B1_C9.wav,NA,1,1,0.037535893,0.369734433,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B1,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.33219854
2016_06_24_PM_MURC_AT_B2_AC1.wav,NA,1,1,0.041411735,0.309047864,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B2,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.267636129
2016_06_24_PM_MURC_AT_B2_C10.wav,NA,1,1,0.003206112,0.297803144,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B2,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.294597032
2016_06_24_PM_MURC_AT_B2_C11.wav,NA,1,1,0.007831577,0.34222349,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B2,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.334391913
2016_06_24_PM_MURC_CD_B3_AC1.wav,NA,1,1,0.005155449,0.294794625,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.289639176
2016_06_24_PM_MURC_CD_B3_AC10.wav,NA,1,1,0.027544541,0.37659695,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.349052409
2016_06_24_PM_MURC_CD_B3_AC2.wav,NA,1,1,0.03944753,0.246508606,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.207061076
2016_06_24_PM_MURC_CD_B3_AC3.wav,NA,1,1,0.023191514,0.24377884,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.220587326
2016_06_24_PM_MURC_CD_B3_AC4.wav,NA,1,1,0.029836487,0.310939936,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.281103449
2016_06_24_PM_MURC_CD_B3_AC5.wav,NA,1,1,0.029722504,0.315926662,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.286204158
2016_06_24_PM_MURC_CD_B3_AC8.wav,NA,1,1,0.04841949,0.347500152,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.299080662
2016_06_24_PM_MURC_CD_B3_AC9.wav,NA,1,1,0.022927502,0.289033576,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.266106074
2016_06_24_PM_MURC_CD_B3_C10.wav,NA,1,1,0.048133593,0.521278154,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.473144561
2016_06_24_PM_MURC_CD_B3_C11.wav,NA,1,1,0.066276177,0.495426867,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.42915069
2016_06_24_PM_MURC_CD_B3_C12.wav,NA,1,1,0.042581428,0.461040308,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.41845888
2016_06_24_PM_MURC_CD_B3_C3.wav,NA,1,1,0.072374107,0.482960395,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.410586288
2016_06_24_PM_MURC_CD_B3_C5.wav,NA,1,1,0.019346203,0.447769564,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.428423361
2016_06_24_PM_MURC_CD_B3_C8.wav,NA,1,1,0.019460456,0.456396095,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.436935639
2016_06_24_PM_MURC_CD_B3_C9.wav,NA,1,1,0.051410341,0.453637707,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B3,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.402227366
2016_06_24_PM_MURC_CD_B4_C11.wav,NA,1,1,0.008355257,0.43926895,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B4,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.430913693
2016_06_24_PM_MURC_CD_B4_C12.wav,NA,1,1,0.015875392,0.466749774,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B4,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.450874382
2016_06_24_PM_MURC_CD_B4_C5_resel.wav,NA,1,1,0.131600372,0.775859784,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B4,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.644259412
2016_06_24_PM_MURC_CD_B4_C7.wav,NA,1,1,0.067990808,0.460306457,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B4,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.392315649
2016_06_24_PM_MURC_CD_B4_C8.wav,NA,1,1,0.052053791,0.441629267,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B4,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.389575476
2016_06_24_PM_MURC_CD_B4_C9.wav,NA,1,1,0.019416904,0.306128837,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B4,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.286711933
2016_06_24_PM_MURC_CD_B5_AC10.wav,NA,1,1,0.035359643,0.318606349,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.283246706
2016_06_24_PM_MURC_CD_B5_AC3.wav,NA,1,1,0.016747812,0.328415791,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.311667979
2016_06_24_PM_MURC_CD_B5_AC4.wav,NA,1,1,0.0099628,0.356816249,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.346853449
2016_06_24_PM_MURC_CD_B5_AC5.wav,NA,1,1,0.070541191,0.358992382,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.288451191
2016_06_24_PM_MURC_CD_B5_AC6.wav,NA,1,1,0.032384738,0.36469597,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.332311232
2016_06_24_PM_MURC_CD_B5_AC7.wav,NA,1,1,0.054620677,0.3650139,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.310393223
2016_06_24_PM_MURC_CD_B5_AC8.wav,NA,1,1,0.048749662,0.345511855,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,Short,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.296762193
2016_06_24_PM_MURC_CD_B5_C2.wav,NA,1,1,0.065044961,0.425113399,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.360068438
2016_06_24_PM_MURC_CD_B5_C3.wav,NA,1,1,0.038489911,0.350592079,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,North,North,MURC-2016,H,N,N,22050,16,0.5,2.5,0.312102168
2016_06_24_PM_MURC_CD_B5_C6.wav,NA,1,1,0.079982181,0.424740902,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.344758721
2016_06_24_PM_MURC_CD_B5_C7.wav,NA,1,1,0.065998961,0.440793524,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.374794563
2016_06_24_PM_MURC_CD_B5_C8.wav,NA,1,1,0.106630151,0.512841856,2016,Costa_Rica,Southern,MURC,Murcielago,10 55 8.6,085 48 49.7,B5,North,North,MURC-2016,M,N,NA,22050,16,0.5,2.5,0.406211705
